"NOMBRE_DEPARTAMENTO","NOMBRE_MUNICIPIO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD","MES DE PUBLICACION","AÑO DE PUBLICACIÓN"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","CAMPERO","2026","27","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMPERO","2026","1031","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","CARGADOR","2026","40","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CICLOMOTOR","2026","3","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","COMPACTADOR","2026","11","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CUADRICICLO","2026","8","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CUATRIMOTO","2026","34","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","DUMPER (VOLQUETA ARTICULADA)","2026","7","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","EXCAVADORA","2026","693","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MANIPULADOR CARGADOR TELESCOPICO","2026","3","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MANIPULADOR TELESCOPICO","2026","13","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","MICROBUS","2026","16","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MICROBUS","2026","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2026","19","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MINICARGADOR","2026","90","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MONTACARGAS","2026","104","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MOTOCARRO","2026","271","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","MOTOCARRO","2026","18","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","MOTOCICLETA","2026","8242","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","MOTONIVELADORA","2026","11","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","PAVIMENTADORA","2026","2","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","PERFORADORA","2026","6","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","PLATAFORMA DE ELEVACION","2026","12","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","RECICLADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","RETROCARGADOR","2026","6","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","39","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2026","208","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","TALADRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","TRACTOCAMION","2026","40","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","TRACTOR","2026","13","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","TRITURADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2026","12","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PÚBLICO","ACTIVO","VOLQUETA","2026","28","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","NO REGISTRA","ACTIVO","ZANJADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PÚBLICO","ACTIVO","MOTOCARRO","2026","3","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PARTICULAR","ACTIVO","MOTOCARRO","2026","28","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","PARTICULAR","ACTIVO","MOTOCICLETA","2026","250","AGOSTO","2026"
"ANTIOQUIA","FRONTINO","NO REGISTRA","ACTIVO","TRACTOR","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2026","11","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2026","4","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","BULDOZER","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","BUS","2026","3","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","BUSETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","CAMION","2026","4","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","CAMIONETA","2026","6","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CAMIONETA","2026","26","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","OFICIAL","ACTIVO","CAMIONETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","CAMPERO","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CAMPERO","2026","5","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","EXCAVADORA","2026","27","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","MICROBUS","2026","8","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","MINICARGADOR","2026","4","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","MONTACARGAS","2026","3","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","MOTOCARRO","2026","85","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PÚBLICO","ACTIVO","MOTOCARRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2026","2723","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","RETROCARGADOR","2026","3","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","12","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","AUTOMOVIL","2026","3","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PÚBLICO","ACTIVO","AUTOMOVIL","2026","3","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PÚBLICO","ACTIVO","BUS","2026","1","AGOSTO","2026"
"ANTIOQUIA","GUARNE","OFICIAL","ACTIVO","CAMIONETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","CAMIONETA","2026","13","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PÚBLICO","ACTIVO","CAMIONETA","2026","7","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","CAMPERO","2026","1","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PÚBLICO","ACTIVO","MICROBUS","2026","1","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","MOTOCARRO","2026","21","AGOSTO","2026"
"ANTIOQUIA","GUARNE","PARTICULAR","ACTIVO","MOTOCICLETA","2026","351","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","AUTOMOVIL","2026","16","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","AUTOMOVIL","2026","6","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","BULDOZER","2026","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","CAMION","2026","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","OFICIAL","ACTIVO","CAMIONETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","CAMIONETA","2026","5","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMIONETA","2026","47","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMPERO","2026","4","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CICLOMOTOR","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","EXCAVADORA","2026","4","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","GRUA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PÚBLICO","ACTIVO","MICROBUS","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","MINICARGADOR","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","MONTACARGAS","2026","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MOTOCARRO","2026","97","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","MOTOCICLETA","2026","649","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","PILOTEADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","2","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","AUTOMOVIL","2026","14","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","AUTOMOVIL","2026","41","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","BUS","2026","10","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","BUSETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","CAMION","2026","19","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CAMIONETA","2026","114","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","CAMIONETA","2026","23","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","OFICIAL","ACTIVO","CAMIONETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","CAMPERO","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CAMPERO","2026","21","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","CUATRIMOTO","2026","2","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","MICROBUS","2026","7","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","MOTOCARRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","OFICIAL","ACTIVO","MOTOCARRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","MOTOCARRO","2026","58","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PARTICULAR","ACTIVO","MOTOCICLETA","2026","2841","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2026","9","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","PÚBLICO","ACTIVO","TRACTOCAMION","2026","5","AGOSTO","2026"
"ANTIOQUIA","LA CEJA","NO REGISTRA","ACTIVO","TRACTOR","2026","3","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","APLANADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2026","4","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","AUTOMOVIL","2026","23","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","AUTOMOVIL","2026","2","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","BULDOZER","2026","7","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","BUS","2026","2","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","BUSETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","CAMION","2026","37","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","CAMIONETA","2026","61","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","CAMIONETA","2026","22","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","OFICIAL","ACTIVO","CAMIONETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","CAMPERO","2026","9","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","CARGADOR","2026","9","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","CARRETILLA APILADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","CICLOMOTOR","2026","27","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","COMPACTADOR","2026","8","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","CUATRIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","DUMPER (VOLQUETA ARTICULADA)","2026","3","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","EXCAVADORA","2026","318","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","FRESADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","GRUA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","MICROBUS","2026","3","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2026","45","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","MINICARGADOR","2026","14","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","MONTACARGAS","2026","39","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","MOTOCARRO","2026","237","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","MOTOCARRO","2026","730","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","MOTOCICLETA","2026","21773","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","OFICIAL","ACTIVO","MOTOCICLETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","MOTONIVELADORA","2026","7","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","PERFORADORA","2026","5","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","PILOTEADORA","2026","4","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","PLATAFORMA DE ELEVACION","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","REMOLQUE","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","RETROCARGADOR","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","17","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2026","16","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","TRACTOCAMION","2026","57","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","TRACTOR","2026","3","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PARTICULAR","ACTIVO","TRICIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2026","12","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","PÚBLICO","ACTIVO","VOLQUETA","2026","38","AGOSTO","2026"
"ANTIOQUIA","LA ESTRELLA","OFICIAL","ACTIVO","VOLQUETA","2026","4","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","AUTOMOVIL","2026","32","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","AUTOMOVIL","2026","9","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","BUS","2026","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","BUSETA","2026","4","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","CAMION","2026","9","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CAMIONETA","2026","69","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","CAMIONETA","2026","18","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CAMPERO","2026","13","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","CUATRIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","NO REGISTRA","ACTIVO","EXCAVADORA","2026","5","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","MICROBUS","2026","4","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","MOTOCARRO","2026","99","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","MOTOCARRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","MOTOCICLETA","2026","2135","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2026","23","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","TRACTOCAMION","2026","9","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","NO REGISTRA","ACTIVO","TRACTOR","2026","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PARTICULAR","ACTIVO","TRICIMOTO","2026","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","VOLQUETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","2026","3824","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","AUTOMOVIL","2026","114","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","BUS","2026","12","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMION","2026","14","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMION","2026","6","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","CAMION","2026","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","CAMIONETA","2026","21","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMIONETA","2026","42","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMIONETA","2026","12717","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMPERO","2026","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMPERO","2026","1226","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","CAMPERO","2026","7","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CUATRIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","NO REGISTRA","ACTIVO","EXCAVADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","MICROBUS","2026","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MICROBUS","2026","3","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","NO REGISTRA","ACTIVO","MINICARGADOR","2026","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MOTOCARRO","2026","7","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","MOTOCICLETA","2026","11","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","MOTOCICLETA","2026","396","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2026","4","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","TRICIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","VOLQUETA","2026","6","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","OFICIAL","ACTIVO","VOLQUETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","NECOCLI","PARTICULAR","ACTIVO","MOTOCARRO","2026","52","AGOSTO","2026"
"ANTIOQUIA","NECOCLI","PÚBLICO","ACTIVO","MOTOCARRO","2026","1","AGOSTO","2026"
"ANTIOQUIA","NECOCLI","PARTICULAR","ACTIVO","MOTOCICLETA","2026","167","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PÚBLICO","ACTIVO","AUTOMOVIL","2026","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PÚBLICO","ACTIVO","CAMIONETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO BERRIO","PARTICULAR","ACTIVO","MOTOCICLETA","2026","393","AGOSTO","2026"
"ANTIOQUIA","PUERTO TRIUNFO","PARTICULAR","ACTIVO","CAMIONETA","2026","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO TRIUNFO","PÚBLICO","ACTIVO","CAMIONETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","PUERTO TRIUNFO","PARTICULAR","ACTIVO","CUATRIMOTO","2026","1","AGOSTO","2026"
"ANTIOQUIA","PUERTO TRIUNFO","PARTICULAR","ACTIVO","MOTOCARRO","2026","12","AGOSTO","2026"
"ANTIOQUIA","PUERTO TRIUNFO","PARTICULAR","ACTIVO","MOTOCICLETA","2026","283","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","AUTOMOVIL","2026","16","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","AUTOMOVIL","2026","317","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","BUS","2026","5","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","BUSETA","2026","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","CAMION","2026","7","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMION","2026","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","CAMIONETA","2026","19","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMIONETA","2026","1032","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","OFICIAL","ACTIVO","CAMIONETA","2026","3","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CAMPERO","2026","119","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","CAMPERO","2026","3","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CICLOMOTOR","2026","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CUADRICICLO","2026","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","CUATRIMOTO","2026","4","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","MICROBUS","2026","19","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","MICROBUS","2026","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2026","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","NO REGISTRA","ACTIVO","MONTACARGAS","2026","1","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","OFICIAL","ACTIVO","MOTOCARRO","2026","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","MOTOCARRO","2026","4","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","MOTOCARRO","2026","230","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","MOTOCICLETA","2026","4577","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","OFICIAL","ACTIVO","MOTOCICLETA","2026","7","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2026","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PÚBLICO","ACTIVO","TRACTOCAMION","2026","2","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","NO REGISTRA","ACTIVO","TRACTOR","2026","2","AGOSTO","2026"
