"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","CLASE BIEN","FECHA HECHO","CANTIDAD"
"CUNDINAMARCA","Soacha","25754000","VOLQUETA","14/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","14/04/2019","1"
"CUNDINAMARCA","Cogua","25200000","CAMIONETA","14/04/2019","1"
"RISARALDA","Santa Rosa de Cabal","66682000","MOTOCICLETA","15/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","15/04/2019","1"
"AMAZONAS","Leticia (CT)","91001000","MOTOCICLETA","15/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","15/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","15/04/2019","1"
"CAUCA","Timbío","19807000","MOTOCICLETA","15/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","15/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","15/04/2019","1"
"NORTE DE SANTANDER","Los Patios","54405000","MOTOCICLETA","15/04/2019","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","15/04/2019","1"
"CESAR","El Paso","20250000","MOTOCICLETA","15/04/2019","1"
"CHOCÓ","Istmina","27361000","MOTOCICLETA","15/04/2019","1"
"CHOCÓ","Unión Panamericana","27810000","MOTOCICLETA","15/04/2019","1"
"ANTIOQUIA","Envigado","05266000","MOTOCICLETA","15/04/2019","1"
"ANTIOQUIA","Yolombó","05890000","MOTOCICLETA","15/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/04/2019","1"
"CESAR","Curumaní","20228000","MOTOCICLETA","15/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","15/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","15/04/2019","1"
"VALLE","Palmira","76520000","MOTOCICLETA","15/04/2019","1"
"BOLÍVAR","Santa Rosa del Sur","13688000","MOTOCICLETA","15/04/2019","1"
"BOLÍVAR","San Pablo","13670000","MOTOCICLETA","15/04/2019","1"
"ANTIOQUIA","El Bagre","05250000","MOTOCICLETA","15/04/2019","1"
"NARIÑO","San Andres de Tumaco","52835000","CAMION","15/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/04/2019","1"
"CUNDINAMARCA","Soacha","25754000","CAMIONETA","15/04/2019","1"
"CUNDINAMARCA","Girardot","25307000","AUTOMOVIL","15/04/2019","1"
"CHOCÓ","Tadó","27787000","CAMION","15/04/2019","1"
"CAUCA","Popayán (CT)","19001000","CAMIONETA","15/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","TAXI","15/04/2019","1"
"NARIÑO","Ancuyá","52036000","MOTOCICLETA","16/04/2019","1"
"CUNDINAMARCA","Soacha","25754000","MOTOCICLETA","16/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/04/2019","1"
"ARAUCA","Arauca (CT)","81001000","MOTOCICLETA","16/04/2019","1"
"BOLÍVAR","Turbaco","13836000","MOTOCICLETA","16/04/2019","1"
"ANTIOQUIA","Anorí","05040000","MOTOCICLETA","16/04/2019","1"
"CÓRDOBA","San Pelayo","23686000","MOTOCICLETA","16/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","MOTOCICLETA","16/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","16/04/2019","1"
"NORTE DE SANTANDER","Pamplona","54518000","MOTOCICLETA","16/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/04/2019","1"
"CAUCA","Santander de Quilichao","19698000","MOTOCICLETA","16/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","16/04/2019","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","16/04/2019","1"
"NARIÑO","Córdoba","52215000","MOTOCICLETA","16/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","16/04/2019","1"
"CÓRDOBA","Ciénaga de Oro","23189000","MOTOCICLETA","16/04/2019","1"
"ANTIOQUIA","Santa Bárbara","05679000","MOTOCICLETA","16/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","16/04/2019","1"
"BOLÍVAR","El Carmen de Bolívar","13244000","MOTOCICLETA","16/04/2019","1"
"CAUCA","Villa Rica","19845000","MOTOCICLETA","16/04/2019","1"
"GUAJIRA","Maicao","44430000","MOTOCICLETA","16/04/2019","1"
"VICHADA","Puerto Carreño (CT)","99001000","MOTOCICLETA","16/04/2019","1"
"CAUCA","Bolívar","19100000","MOTOCICLETA","16/04/2019","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","16/04/2019","1"
"SANTANDER","Barrancabermeja","68081000","MOTOCICLETA","16/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","16/04/2019","1"
"ANTIOQUIA","Envigado","05266000","AUTOMOVIL","16/04/2019","1"
"CUNDINAMARCA","Guaduas","25320000","AUTOMOVIL","16/04/2019","1"
"TOLIMA","Ibagué (CT)","73001000","CAMION","16/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","16/04/2019","1"
"NARIÑO","Pupiales","52585000","AUTOMOVIL","16/04/2019","1"
"VALLE","La Unión","76400000","CAMION","16/04/2019","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","17/04/2019","1"
"SANTANDER","Girón","68307000","MOTOCICLETA","17/04/2019","1"
"CASANARE","Aguazul","85010000","MOTOCICLETA","17/04/2019","1"
"NORTE DE SANTANDER","Ocaña","54498000","MOTOCICLETA","17/04/2019","1"
"NORTE DE SANTANDER","Ocaña","54498000","MOTOCICLETA","17/04/2019","1"
"CUNDINAMARCA","Bojacá","25099000","MOTOCICLETA","17/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","17/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","17/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","17/04/2019","1"
"ATLÁNTICO","Luruaco","08421000","MOTOCICLETA","17/04/2019","1"
"ANTIOQUIA","Caldas","05129000","MOTOCICLETA","17/04/2019","1"
"CAUCA","Villa Rica","19845000","MOTOCICLETA","17/04/2019","1"
"NARIÑO","Túquerres","52838000","MOTOCICLETA","17/04/2019","1"
"MAGDALENA","Santa Ana","47707000","MOTOCICLETA","17/04/2019","1"
"CAUCA","Villa Rica","19845000","MOTOCICLETA","17/04/2019","1"
"TOLIMA","Santa Isabel","73686000","MOTOCICLETA","17/04/2019","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","17/04/2019","1"
"VICHADA","Puerto Carreño (CT)","99001000","MOTOCICLETA","17/04/2019","1"
"HUILA","La Plata","41396000","MOTOCICLETA","17/04/2019","1"
"ANTIOQUIA","San Jerónimo","05656000","MOTOCICLETA","17/04/2019","1"
"HUILA","La Plata","41396000","MOTOCICLETA","17/04/2019","1"
"CAUCA","Puerto Tejada","19573000","MOTOCICLETA","17/04/2019","1"
"AMAZONAS","Leticia (CT)","91001000","MOTOCICLETA","17/04/2019","1"
"NARIÑO","Ipiales","52356000","MOTOCICLETA","17/04/2019","1"
"SANTANDER","Sabana de Torres","68655000","TRACTO_CAMION","17/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","17/04/2019","1"
"CAUCA","Balboa","19075000","CAMPERO","17/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","17/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","17/04/2019","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","17/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","CAMIONETA","17/04/2019","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","AUTOMOVIL","17/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","18/04/2019","1"
"TOLIMA","Honda","73349000","MOTOCICLETA","18/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","18/04/2019","1"
"CAUCA","Miranda","19455000","MOTOCICLETA","18/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","18/04/2019","1"
"SUCRE","Majagual","70429000","MOTOCICLETA","18/04/2019","1"
"CUNDINAMARCA","Madrid","25430004","MOTOCICLETA","18/04/2019","1"
"NORTE DE SANTANDER","Sardinata","54720000","MOTOCICLETA","18/04/2019","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","18/04/2019","1"
"NORTE DE SANTANDER","Abrego","54003000","MOTOCICLETA","18/04/2019","1"
"CAUCA","Silvia","19743000","MOTOCICLETA","18/04/2019","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","18/04/2019","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","18/04/2019","1"
"ATLÁNTICO","Sabanalarga","08638000","MOTOCICLETA","18/04/2019","1"
"MAGDALENA","Zona Bananera","47980000","MOTOCICLETA","18/04/2019","1"
"CESAR","Astrea","20032001","MOTOCICLETA","18/04/2019","1"
"CAUCA","Bolívar","19100000","MOTOCICLETA","18/04/2019","1"
"QUINDÍO","Armenia (CT)","63001000","MOTOCICLETA","18/04/2019","1"
"VALLE","Cartago","76147000","MOTOCICLETA","18/04/2019","1"
"CUNDINAMARCA","Madrid","25430000","AUTOMOVIL","18/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","18/04/2019","1"
"CUNDINAMARCA","Ricaurte","25612000","AUTOMOVIL","18/04/2019","1"
"CAUCA","Popayán (CT)","19001000","AUTOMOVIL","18/04/2019","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","19/04/2019","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Yolombó","05890000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","19/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","19/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","19/04/2019","1"
"CAUCA","Villa Rica","19845000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","19/04/2019","1"
"SAN ANDRÉS","San Andrés (CT)","88001000","MOTO-CARRO","19/04/2019","1"
"NORTE DE SANTANDER","Pamplona","54518000","MOTOCICLETA","19/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","19/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","19/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","CAMPERO","19/04/2019","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","19/04/2019","1"
"TOLIMA","Honda","73349000","AUTOMOVIL","19/04/2019","1"
"CÓRDOBA","Cereté","23162000","AUTOMOVIL","19/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","19/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","20/04/2019","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","20/04/2019","1"
"CÓRDOBA","Sahagún","23660000","MOTOCICLETA","20/04/2019","1"
"MAGDALENA","El Banco","47245000","MOTOCICLETA","20/04/2019","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","20/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","20/04/2019","1"
"TOLIMA","Chaparral","73168000","MOTOCICLETA","20/04/2019","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","20/04/2019","1"
"HUILA","La Plata","41396000","MOTOCICLETA","20/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","20/04/2019","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","20/04/2019","1"
"CÓRDOBA","Montelíbano","23466000","MOTOCICLETA","20/04/2019","1"
"BOLÍVAR","Cartagena (CT)","13001003","MOTOCICLETA","20/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","20/04/2019","1"
"GUAJIRA","Maicao","44430000","MOTOCICLETA","20/04/2019","1"
"SANTANDER","San Vicente de Chucurí","68689000","MOTOCICLETA","20/04/2019","1"
"CHOCÓ","Unión Panamericana","27810000","CAMION","20/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","20/04/2019","1"
"CÓRDOBA","Los Córdobas","23419000","MOTOCICLETA","21/04/2019","1"
"CUNDINAMARCA","Chocontá","25183000","MOTOCICLETA","21/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","21/04/2019","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","21/04/2019","1"
"GUAJIRA","Maicao","44430000","MOTOCICLETA","21/04/2019","1"
"ANTIOQUIA","Nechí","05495000","MOTOCICLETA","21/04/2019","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","21/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","21/04/2019","1"
"HUILA","Neiva (CT)","41001001","MOTOCICLETA","21/04/2019","1"
"SANTANDER","Barrancabermeja","68081000","MOTOCICLETA","21/04/2019","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","21/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","21/04/2019","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","21/04/2019","1"
"CAUCA","Puerto Tejada","19573000","MOTOCICLETA","21/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","21/04/2019","1"
"VALLE","Yumbo","76892000","MOTOCICLETA","21/04/2019","1"
"CESAR","Manaure","20443000","CAMIONETA","21/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","21/04/2019","1"
"VALLE","Buenaventura","76109000","CAMIONETA","21/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","21/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","21/04/2019","1"
"RISARALDA","Pueblo Rico","66572000","MOTOCICLETA","22/04/2019","1"
"NORTE DE SANTANDER","Hacarí","54344000","MOTOCICLETA","22/04/2019","1"
"ATLÁNTICO","Soledad","08758000","MOTO-CARRO","22/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","22/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","22/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","22/04/2019","1"
"CAQUETÁ","Florencia (CT)","18001000","MOTOCICLETA","22/04/2019","1"
"GUAVIARE","San José del Guaviare (CT)","95001000","MOTOCICLETA","22/04/2019","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","22/04/2019","1"
"CAUCA","Miranda","19455000","MOTOCICLETA","22/04/2019","1"
"CAUCA","Miranda","19455000","MOTOCICLETA","22/04/2019","1"
"CAQUETÁ","Florencia (CT)","18001000","MOTOCICLETA","22/04/2019","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","22/04/2019","1"
"CUNDINAMARCA","Girardot","25307000","MOTOCICLETA","22/04/2019","1"
"ANTIOQUIA","Yolombó","05890000","MOTOCICLETA","22/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","22/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","22/04/2019","1"
"CUNDINAMARCA","Cajicá","25126000","MOTOCICLETA","22/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","22/04/2019","1"
"SUCRE","Sampués","70670000","MOTOCICLETA","22/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","22/04/2019","1"
"CUNDINAMARCA","Sesquilé","25736000","MOTOCICLETA","22/04/2019","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","22/04/2019","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","22/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","22/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","22/04/2019","1"
"QUINDÍO","Armenia (CT)","63001000","MOTOCICLETA","22/04/2019","1"
"CÓRDOBA","Montelíbano","23466000","MOTOCICLETA","22/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","22/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","22/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","22/04/2019","1"
"VALLE","Cali (CT)","76001000","TAXI","22/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","BUS","22/04/2019","1"
"CUNDINAMARCA","Soacha","25754000","VEHICULO-PANEL","22/04/2019","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","22/04/2019","1"
"CUNDINAMARCA","Chocontá","25183000","CAMPERO","22/04/2019","1"
"CÓRDOBA","Montería (CT)","23001000","CAMIONETA","22/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","AUTOMOVIL","22/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","22/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","AUTOMOVIL","22/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","22/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","AUTOMOVIL","22/04/2019","1"
"VALLE","Jamundí","76364000","AUTOMOVIL","22/04/2019","1"
"BOLÍVAR","El Carmen de Bolívar","13244000","MOTOCICLETA","23/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","23/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","23/04/2019","1"
"ANTIOQUIA","El Bagre","05250000","MOTOCICLETA","23/04/2019","1"
"SANTANDER","Floridablanca","68276000","MOTOCICLETA","23/04/2019","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","23/04/2019","1"
"RISARALDA","Balboa","66075000","MOTOCICLETA","23/04/2019","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","23/04/2019","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","23/04/2019","1"
"VALLE","Yumbo","76892000","MOTOCICLETA","23/04/2019","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","23/04/2019","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","23/04/2019","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","23/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","23/04/2019","1"
"CÓRDOBA","Cereté","23162000","MOTOCICLETA","23/04/2019","1"
"ANTIOQUIA","Santafé de Antioquia","05042000","MOTOCICLETA","23/04/2019","1"
"MAGDALENA","Fundación","47288000","MOTOCICLETA","23/04/2019","1"
"CAUCA","Santander de Quilichao","19698000","MOTOCICLETA","23/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","23/04/2019","1"
"BOYACÁ","Puerto Boyacá","15572000","MOTOCICLETA","23/04/2019","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","23/04/2019","1"
"SUCRE","Corozal","70215000","MOTOCICLETA","23/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","23/04/2019","1"
"MAGDALENA","Fundación","47288000","MOTOCICLETA","23/04/2019","1"
"NORTE DE SANTANDER","La Playa","54398000","MOTOCICLETA","23/04/2019","1"
"ANTIOQUIA","Girardota","05308000","MOTOCICLETA","23/04/2019","1"
"ATLÁNTICO","Soledad","08758000","MOTO-CARRO","23/04/2019","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","23/04/2019","1"
"NORTE DE SANTANDER","Ocaña","54498000","MOTOCICLETA","23/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","23/04/2019","1"
"CÓRDOBA","Ayapel","23068000","MOTOCICLETA","23/04/2019","1"
"VALLE","Palmira","76520000","MOTOCICLETA","23/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","23/04/2019","1"
"SANTANDER","Puerto Wilches","68575000","MOTOCICLETA","23/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","23/04/2019","1"
"CUNDINAMARCA","Chía","25175000","VEHICULO-PANEL","23/04/2019","1"
"CÓRDOBA","Montería (CT)","23001000","CAMIONETA","23/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","23/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","23/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","VEHICULO-PANEL","23/04/2019","1"
"CUNDINAMARCA","Cajicá","25126000","AUTOMOVIL","23/04/2019","1"
"ANTIOQUIA","Chigorodó","05172000","VOLQUETA","23/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","23/04/2019","1"
"ANTIOQUIA","Apartadó","05045000","AUTOMOVIL","23/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","23/04/2019","1"
"RISARALDA","Balboa","66075000","AUTOMOVIL","23/04/2019","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","CAMIONETA","23/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","24/04/2019","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Caldas","05129000","MOTOCICLETA","24/04/2019","1"
"CHOCÓ","Quibdó (CT)","27001000","MOTOCICLETA","24/04/2019","1"
"CÓRDOBA","Cereté","23162000","MOTOCICLETA","24/04/2019","1"
"NORTE DE SANTANDER","Pamplona","54518000","MOTOCICLETA","24/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","24/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","24/04/2019","1"
"NORTE DE SANTANDER","Hacarí","54344000","MOTOCICLETA","24/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Copacabana","05212000","MOTOCICLETA","24/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","24/04/2019","1"
"CUNDINAMARCA","Soacha","25754000","MOTOCICLETA","24/04/2019","1"
"ARAUCA","Tame","81794000","MOTOCICLETA","24/04/2019","1"
"HUILA","Rivera","41615000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"VALLE","Florida","76275000","MOTOCICLETA","24/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","24/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","24/04/2019","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","24/04/2019","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","24/04/2019","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","24/04/2019","1"
"CESAR","La Jagua de Ibirico","20400000","MOTOCICLETA","24/04/2019","1"
"CALDAS","Chinchiná","17174000","MOTOCICLETA","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","24/04/2019","1"
"SUCRE","Morroa","70473000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","San Pedro de Urabá","05665000","MOTOCICLETA","24/04/2019","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","La Pintada","05390000","MOTOCICLETA","24/04/2019","1"
"HUILA","Isnos","41359000","MOTOCICLETA","24/04/2019","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","24/04/2019","1"
"ARAUCA","Saravena","81736000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","24/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","AUTOMOVIL","24/04/2019","1"
"ANTIOQUIA","Cocorná","05197000","AUTOMOVIL","24/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","AUTOMOVIL","24/04/2019","1"
"GUAJIRA","Maicao","44430000","CAMIONETA","24/04/2019","1"
"RISARALDA","Dosquebradas","66170000","AUTOMOVIL","24/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","AUTOMOVIL","24/04/2019","1"
"BOYACÁ","Duitama","15238000","CAMION","24/04/2019","1"
"CESAR","Valledupar (CT)","20001000","CAMIONETA","24/04/2019","1"
"GUAJIRA","San Juan del Cesar","44650000","CAMIONETA","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","24/04/2019","1"
"CESAR","Valledupar (CT)","20001000","CAMIONETA","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","24/04/2019","1"
"RISARALDA","Pereira (CT)","66001000","AUTOMOVIL","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","24/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","24/04/2019","1"
"NARIÑO","Pasto (CT)","52001000","CAMIONETA","24/04/2019","1"
"CÓRDOBA","Tuchín","23815000","MOTOCICLETA","25/04/2019","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","25/04/2019","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","25/04/2019","1"
"BOLÍVAR","Arjona","13052000","MOTOCICLETA","25/04/2019","1"
"CÓRDOBA","Cotorra","23300000","MOTOCICLETA","25/04/2019","1"
